node,degree,pagerank
C1300578648,1.6862837678324508e-05,2.1645950282384256e-05
C1450168978,1.6862837678324508e-05,1.196537868233915e-05
C922807181,3.3725675356649016e-05,3.132652188242936e-05
C1452534624,1.6862837678324508e-05,1.196537868233915e-05
C1755130739,1.6862837678324508e-05,2.1645950282384256e-05
C1828136324,1.6862837678324508e-05,1.196537868233915e-05
M1662786733,1.6862837678324508e-05,2.1645950282384256e-05
C1982404838,1.6862837678324508e-05,1.196537868233915e-05
C1210180003,1.6862837678324508e-05,2.1645950282384256e-05
C322617928,1.6862837678324508e-05,1.196537868233915e-05
C58016175,1.6862837678324508e-05,2.1645950282384256e-05
C776180615,1.6862837678324508e-05,1.196537868233915e-05
M2030050716,1.6862837678324508e-05,2.1645950282384256e-05
C1916496762,1.6862837678324508e-05,1.196537868233915e-05
C1377074488,1.6862837678324508e-05,2.1645950282384256e-05
C16708267,1.6862837678324508e-05,1.196537868233915e-05
M1911445805,1.6862837678324508e-05,2.1645950282384256e-05
C1787501728,1.6862837678324508e-05,1.196537868233915e-05
C850683997,1.6862837678324508e-05,2.1645950282384256e-05
C590272894,1.6862837678324508e-05,1.196537868233915e-05
C274824257,1.6862837678324508e-05,2.1645950282384256e-05
C1598042404,1.6862837678324508e-05,1.196537868233915e-05
C1378537795,1.6862837678324508e-05,2.1645950282384256e-05
C240218607,1.6862837678324508e-05,1.196537868233915e-05
C580319947,1.6862837678324508e-05,2.1645950282384256e-05
C400990872,1.6862837678324508e-05,1.196537868233915e-05
M300081380,1.6862837678324508e-05,2.1645950282384256e-05
C662980180,1.6862837678324508e-05,1.196537868233915e-05
M317737019,1.6862837678324508e-05,2.1645950282384256e-05
C1117122966,1.6862837678324508e-05,1.196537868233915e-05
C1939378466,1.6862837678324508e-05,2.1645950282384256e-05
C1769987336,1.6862837678324508e-05,1.196537868233915e-05
C407792911,1.6862837678324508e-05,2.1645950282384256e-05
C1019120294,1.6862837678324508e-05,1.196537868233915e-05
M2011269895,1.6862837678324508e-05,2.1645950282384256e-05
C1826659400,1.6862837678324508e-05,1.196537868233915e-05
C193625667,1.6862837678324508e-05,2.1645950282384256e-05
C571901331,1.6862837678324508e-05,1.196537868233915e-05
C1698289399,1.6862837678324508e-05,2.1645950282384256e-05
C1902615133,1.6862837678324508e-05,1.196537868233915e-05
C538113947,1.6862837678324508e-05,2.1645950282384256e-05
C229481481,1.6862837678324508e-05,1.196537868233915e-05
C61031593,1.6862837678324508e-05,2.1645950282384256e-05
C979315962,1.6862837678324508e-05,1.196537868233915e-05
C45958213,1.6862837678324508e-05,2.1645950282384256e-05
C1832568799,1.6862837678324508e-05,1.196537868233915e-05
M1629378206,1.6862837678324508e-05,2.1645950282384256e-05
C1500999280,1.6862837678324508e-05,1.196537868233915e-05
C1622552473,1.6862837678324508e-05,2.1645950282384256e-05
C583270541,1.6862837678324508e-05,1.196537868233915e-05
C545660061,3.3725675356649016e-05,3.132652188242936e-05
C775199672,1.6862837678324508e-05,1.196537868233915e-05
C1234632255,1.6862837678324508e-05,2.1645950282384256e-05
C1936578603,1.6862837678324508e-05,1.196537868233915e-05
C1514199309,1.6862837678324508e-05,2.1645950282384256e-05
C1619280891,1.6862837678324508e-05,1.196537868233915e-05
C1837241611,1.6862837678324508e-05,2.1645950282384256e-05
C1699211236,1.6862837678324508e-05,1.196537868233915e-05
C1293949664,1.6862837678324508e-05,2.1645950282384256e-05
C948008517,1.6862837678324508e-05,1.196537868233915e-05
C1939084847,1.6862837678324508e-05,2.1645950282384256e-05
C1549828854,1.6862837678324508e-05,1.196537868233915e-05
M1435742536,1.6862837678324508e-05,2.1645950282384256e-05
C1484287258,1.6862837678324508e-05,1.196537868233915e-05
C1891826460,1.6862837678324508e-05,2.1645950282384256e-05
C1219933393,1.6862837678324508e-05,1.196537868233915e-05
C644421104,1.6862837678324508e-05,2.1645950282384256e-05
C2036462106,1.6862837678324508e-05,1.196537868233915e-05
M2080924806,1.6862837678324508e-05,2.1645950282384256e-05
C1877480943,1.6862837678324508e-05,1.196537868233915e-05
M17092044,1.6862837678324508e-05,2.1645950282384256e-05
C329671918,1.6862837678324508e-05,1.196537868233915e-05
M830219798,1.6862837678324508e-05,2.1645950282384256e-05
C1382737049,1.6862837678324508e-05,1.196537868233915e-05
C1905045732,1.6862837678324508e-05,2.1645950282384256e-05
C2019927907,1.6862837678324508e-05,1.196537868233915e-05
C1664754826,1.6862837678324508e-05,2.1645950282384256e-05
C1204432983,1.6862837678324508e-05,1.196537868233915e-05
C1440200379,1.6862837678324508e-05,2.1645950282384256e-05
C98762391,1.6862837678324508e-05,1.196537868233915e-05
C2074710753,1.6862837678324508e-05,2.1645950282384256e-05
C872308387,1.6862837678324508e-05,1.196537868233915e-05
C1631252583,1.6862837678324508e-05,2.1645950282384256e-05
C727477811,1.6862837678324508e-05,1.196537868233915e-05
C773052859,1.6862837678324508e-05,2.1645950282384256e-05
C1773649560,1.6862837678324508e-05,1.196537868233915e-05
C2085820540,1.6862837678324508e-05,2.1645950282384256e-05
C542988410,1.6862837678324508e-05,1.196537868233915e-05
C1790242902,1.6862837678324508e-05,2.1645950282384256e-05
C1623560754,1.6862837678324508e-05,1.196537868233915e-05
M1625741812,1.6862837678324508e-05,2.1645950282384256e-05
C1817780317,1.6862837678324508e-05,1.196537868233915e-05
M1798263689,1.6862837678324508e-05,2.1645950282384256e-05
C1512711427,1.6862837678324508e-05,1.196537868233915e-05
M610095315,1.6862837678324508e-05,2.1645950282384256e-05
C1816231296,1.6862837678324508e-05,1.196537868233915e-05
C1362782214,1.6862837678324508e-05,2.1645950282384256e-05
C483691061,1.6862837678324508e-05,1.196537868233915e-05
C539360430,1.6862837678324508e-05,2.1645950282384256e-05
C1613083227,1.6862837678324508e-05,1.196537868233915e-05
C1798276972,1.6862837678324508e-05,2.1645950282384256e-05
C827453658,1.6862837678324508e-05,1.196537868233915e-05
M364965509,1.6862837678324508e-05,2.1645950282384256e-05
C1194602188,1.6862837678324508e-05,1.196537868233915e-05
M897474644,1.6862837678324508e-05,2.1645950282384256e-05
C1814014154,1.6862837678324508e-05,1.196537868233915e-05
C1702939487,1.6862837678324508e-05,2.1645950282384256e-05
C1576282858,1.6862837678324508e-05,1.196537868233915e-05
M1072291811,1.6862837678324508e-05,2.1645950282384256e-05
C80009629,1.6862837678324508e-05,1.196537868233915e-05
C559367869,3.3725675356649016e-05,3.132652188242936e-05
C1589115167,1.6862837678324508e-05,1.196537868233915e-05
M1768343139,1.6862837678324508e-05,2.1645950282384256e-05
C264592116,1.6862837678324508e-05,1.196537868233915e-05
C761150919,1.6862837678324508e-05,2.1645950282384256e-05
C1146107700,1.6862837678324508e-05,1.196537868233915e-05
M1816242792,1.6862837678324508e-05,2.1645950282384256e-05
C335626674,1.6862837678324508e-05,1.196537868233915e-05
C1512413377,3.3725675356649016e-05,3.132652188242936e-05
C1503656322,1.6862837678324508e-05,1.196537868233915e-05
M1243910048,1.6862837678324508e-05,2.1645950282384256e-05
C1058293025,1.6862837678324508e-05,1.196537868233915e-05
M741336750,1.6862837678324508e-05,2.1645950282384256e-05
C839531987,1.6862837678324508e-05,1.196537868233915e-05
C1475593328,3.3725675356649016e-05,3.132652188242936e-05
C1673909196,1.6862837678324508e-05,1.196537868233915e-05
C1512228906,1.6862837678324508e-05,2.1645950282384256e-05
C389791845,1.6862837678324508e-05,1.196537868233915e-05
C277058199,1.6862837678324508e-05,2.1645950282384256e-05
C1343366442,1.6862837678324508e-05,1.196537868233915e-05
C663360097,1.6862837678324508e-05,2.1645950282384256e-05
C435002653,1.6862837678324508e-05,1.196537868233915e-05
M1177544744,1.6862837678324508e-05,2.1645950282384256e-05
C1431131974,1.6862837678324508e-05,1.196537868233915e-05
M633940431,1.6862837678324508e-05,2.1645950282384256e-05
C1949030828,1.6862837678324508e-05,1.196537868233915e-05
C689421716,1.6862837678324508e-05,2.1645950282384256e-05
C525764198,1.6862837678324508e-05,1.196537868233915e-05
C1917869329,1.6862837678324508e-05,2.1645950282384256e-05
C1980355330,1.6862837678324508e-05,1.196537868233915e-05
C859222722,1.6862837678324508e-05,2.1645950282384256e-05
C1765538372,1.6862837678324508e-05,1.196537868233915e-05
C1060552727,3.3725675356649016e-05,3.132652188242936e-05
C463410784,1.6862837678324508e-05,1.196537868233915e-05
C812068864,1.6862837678324508e-05,2.1645950282384256e-05
C1935530674,1.6862837678324508e-05,1.196537868233915e-05
M1967390182,1.6862837678324508e-05,2.1645950282384256e-05
C1331486159,1.6862837678324508e-05,1.196537868233915e-05
C1340912150,1.6862837678324508e-05,2.1645950282384256e-05
C1732789610,1.6862837678324508e-05,1.196537868233915e-05
C1338973810,1.6862837678324508e-05,2.1645950282384256e-05
C1538904718,1.6862837678324508e-05,1.196537868233915e-05
M750457778,1.6862837678324508e-05,2.1645950282384256e-05
C1544323607,1.6862837678324508e-05,1.196537868233915e-05
C1386681141,1.6862837678324508e-05,2.1645950282384256e-05
C641130643,1.6862837678324508e-05,1.196537868233915e-05
C1175208170,1.6862837678324508e-05,2.1645950282384256e-05
C1581127881,1.6862837678324508e-05,1.196537868233915e-05
C1265009796,1.6862837678324508e-05,2.1645950282384256e-05
C1089649936,1.6862837678324508e-05,1.196537868233915e-05
C1152204188,1.6862837678324508e-05,2.1645950282384256e-05
C1383263848,1.6862837678324508e-05,1.196537868233915e-05
M628249863,1.6862837678324508e-05,2.1645950282384256e-05
C991371830,1.6862837678324508e-05,1.196537868233915e-05
C382073873,1.6862837678324508e-05,2.1645950282384256e-05
C1820719608,1.6862837678324508e-05,1.196537868233915e-05
C613128565,1.6862837678324508e-05,2.1645950282384256e-05
C1774537867,1.6862837678324508e-05,1.196537868233915e-05
M1631103685,1.6862837678324508e-05,2.1645950282384256e-05
C402396374,1.6862837678324508e-05,1.196537868233915e-05
C786631574,1.6862837678324508e-05,2.1645950282384256e-05
C951531132,1.6862837678324508e-05,1.196537868233915e-05
M853666510,1.6862837678324508e-05,2.1645950282384256e-05
C2022978153,1.6862837678324508e-05,1.196537868233915e-05
C366268744,1.6862837678324508e-05,2.1645950282384256e-05
C345630943,1.6862837678324508e-05,1.196537868233915e-05
C845738361,3.3725675356649016e-05,3.132652188242936e-05
C1315518253,1.6862837678324508e-05,1.196537868233915e-05
C696129952,1.6862837678324508e-05,2.1645950282384256e-05
C1803002069,1.6862837678324508e-05,1.196537868233915e-05
M643846034,1.6862837678324508e-05,2.1645950282384256e-05
C625476444,1.6862837678324508e-05,1.196537868233915e-05
C188307334,1.6862837678324508e-05,2.1645950282384256e-05
C1255646682,1.6862837678324508e-05,1.196537868233915e-05
M1929470346,1.6862837678324508e-05,2.1645950282384256e-05
C857906147,1.6862837678324508e-05,1.196537868233915e-05
M1998016541,1.6862837678324508e-05,2.1645950282384256e-05
C456511156,1.6862837678324508e-05,1.196537868233915e-05
C1632482295,1.6862837678324508e-05,2.1645950282384256e-05
C1598086365,1.6862837678324508e-05,1.196537868233915e-05
M1324449999,1.6862837678324508e-05,2.1645950282384256e-05
C786231804,1.6862837678324508e-05,1.196537868233915e-05
C1167066016,1.6862837678324508e-05,2.1645950282384256e-05
C446239502,1.6862837678324508e-05,1.196537868233915e-05
C1915028592,1.6862837678324508e-05,2.1645950282384256e-05
C1082836606,1.6862837678324508e-05,1.196537868233915e-05
C242522092,1.6862837678324508e-05,2.1645950282384256e-05
C1909053668,1.6862837678324508e-05,1.196537868233915e-05
C1795342784,1.6862837678324508e-05,2.1645950282384256e-05
C883888639,1.6862837678324508e-05,1.196537868233915e-05
C1892867454,1.6862837678324508e-05,2.1645950282384256e-05
C456410025,1.6862837678324508e-05,1.196537868233915e-05
C1346317033,1.6862837678324508e-05,2.1645950282384256e-05
C893629182,1.6862837678324508e-05,1.196537868233915e-05
C1289700186,1.6862837678324508e-05,2.1645950282384256e-05
C1861550756,1.6862837678324508e-05,1.196537868233915e-05
C1683549373,1.6862837678324508e-05,2.1645950282384256e-05
C411554883,1.6862837678324508e-05,1.196537868233915e-05
C2054033195,1.6862837678324508e-05,2.1645950282384256e-05
C1362472090,1.6862837678324508e-05,1.196537868233915e-05
C1894379581,1.6862837678324508e-05,2.1645950282384256e-05
C1239955812,1.6862837678324508e-05,1.196537868233915e-05
C1636809566,1.6862837678324508e-05,2.1645950282384256e-05
C2138549198,1.6862837678324508e-05,1.196537868233915e-05
C381329398,1.6862837678324508e-05,2.1645950282384256e-05
C2068139505,1.6862837678324508e-05,1.196537868233915e-05
C272283941,1.6862837678324508e-05,2.1645950282384256e-05
C956148525,1.6862837678324508e-05,1.196537868233915e-05
M34592661,1.6862837678324508e-05,2.1645950282384256e-05
C1750384848,1.6862837678324508e-05,1.196537868233915e-05
C939322176,1.6862837678324508e-05,2.1645950282384256e-05
C1367135749,1.6862837678324508e-05,1.196537868233915e-05
C662936276,1.6862837678324508e-05,2.1645950282384256e-05
C324615636,1.6862837678324508e-05,1.196537868233915e-05
C507662577,1.6862837678324508e-05,2.1645950282384256e-05
C507398461,1.6862837678324508e-05,1.196537868233915e-05
C289827146,1.6862837678324508e-05,2.1645950282384256e-05
C1841108322,1.6862837678324508e-05,1.196537868233915e-05
C265311387,1.6862837678324508e-05,2.1645950282384256e-05
C284456399,1.6862837678324508e-05,1.196537868233915e-05
M1667812216,1.6862837678324508e-05,2.1645950282384256e-05
C2030381661,1.6862837678324508e-05,1.196537868233915e-05
C1219369531,1.6862837678324508e-05,2.1645950282384256e-05
C1947833123,1.6862837678324508e-05,1.196537868233915e-05
C1188470325,1.6862837678324508e-05,2.1645950282384256e-05
C1544023267,1.6862837678324508e-05,1.196537868233915e-05
C2104590009,1.6862837678324508e-05,2.1645950282384256e-05
C730391328,1.6862837678324508e-05,1.196537868233915e-05
C817067859,1.6862837678324508e-05,2.1645950282384256e-05
C916767038,1.6862837678324508e-05,1.196537868233915e-05
M1900051947,1.6862837678324508e-05,2.1645950282384256e-05
C2030604385,1.6862837678324508e-05,1.196537868233915e-05
C478451650,1.6862837678324508e-05,2.1645950282384256e-05
C148953922,1.6862837678324508e-05,1.196537868233915e-05
C1308018080,1.6862837678324508e-05,2.1645950282384256e-05
C988195365,1.6862837678324508e-05,1.196537868233915e-05
C1027773814,3.3725675356649016e-05,3.132652188242936e-05
C215824393,1.6862837678324508e-05,1.196537868233915e-05
M1145370021,1.6862837678324508e-05,2.1645950282384256e-05
C587377409,1.6862837678324508e-05,1.196537868233915e-05
M2143644128,1.6862837678324508e-05,2.1645950282384256e-05
C1047250699,1.6862837678324508e-05,1.196537868233915e-05
M1901970472,1.6862837678324508e-05,2.1645950282384256e-05
C210431435,1.6862837678324508e-05,1.196537868233915e-05
C1740265449,1.6862837678324508e-05,2.1645950282384256e-05
C115263387,1.6862837678324508e-05,1.196537868233915e-05
C1550551160,1.6862837678324508e-05,2.1645950282384256e-05
C1665011228,1.6862837678324508e-05,1.196537868233915e-05
M1247892773,1.6862837678324508e-05,2.1645950282384256e-05
C1443582114,1.6862837678324508e-05,1.196537868233915e-05
C498972208,1.6862837678324508e-05,2.1645950282384256e-05
C1119448553,1.6862837678324508e-05,1.196537868233915e-05
C1011419007,1.6862837678324508e-05,2.1645950282384256e-05
C989033255,1.6862837678324508e-05,1.196537868233915e-05
C37924170,1.6862837678324508e-05,2.1645950282384256e-05
C1894384509,1.6862837678324508e-05,1.196537868233915e-05
C58470057,1.6862837678324508e-05,2.1645950282384256e-05
C1126614111,1.6862837678324508e-05,1.196537868233915e-05
C219537637,1.6862837678324508e-05,2.1645950282384256e-05
C959831541,1.6862837678324508e-05,1.196537868233915e-05
C1521781395,1.6862837678324508e-05,2.1645950282384256e-05
C1014445701,1.6862837678324508e-05,1.196537868233915e-05
M851408374,1.6862837678324508e-05,2.1645950282384256e-05
C481112045,1.6862837678324508e-05,1.196537868233915e-05
M1310549886,1.6862837678324508e-05,2.1645950282384256e-05
C830049833,1.6862837678324508e-05,1.196537868233915e-05
C879329312,3.3725675356649016e-05,3.132652188242936e-05
C1842245528,1.6862837678324508e-05,1.196537868233915e-05
M1397461092,1.6862837678324508e-05,2.1645950282384256e-05
C1596240999,1.6862837678324508e-05,1.196537868233915e-05
M2000728377,1.6862837678324508e-05,2.1645950282384256e-05
C558123424,1.6862837678324508e-05,1.196537868233915e-05
C503230706,1.6862837678324508e-05,2.1645950282384256e-05
C499084371,1.6862837678324508e-05,1.196537868233915e-05
M2038676348,1.6862837678324508e-05,2.1645950282384256e-05
C527121410,1.6862837678324508e-05,1.196537868233915e-05
C1351115755,1.6862837678324508e-05,2.1645950282384256e-05
C2040030406,1.6862837678324508e-05,1.196537868233915e-05
C503053253,1.6862837678324508e-05,2.1645950282384256e-05
C691065771,1.6862837678324508e-05,1.196537868233915e-05
C1446632765,1.6862837678324508e-05,2.1645950282384256e-05
C1592315590,1.6862837678324508e-05,1.196537868233915e-05
M238502720,1.6862837678324508e-05,2.1645950282384256e-05
C1223700231,1.6862837678324508e-05,1.196537868233915e-05
M280407292,1.6862837678324508e-05,2.1645950282384256e-05
